Year,AFGHANISTAN,ALBANIA,ALGERIA,ANDORRA,ANGOLA,ANGUILLA,ANTARCTIC FISHERIES,ANTIGUA & BARBUDA,ARGENTINA,ARMENIA,ARUBA,AUSTRALIA,AUSTRIA,AZERBAIJAN,BAHAMAS,BAHRAIN,BANGLADESH,BARBADOS,BELARUS,BELGIUM,BELIZE,BENIN,BERMUDA,BHUTAN,"BONAIRE, SAINT EUSTATIUS, AND SABA",BOSNIA & HERZEGOVINA,BOTSWANA,BRAZIL,BRITISH VIRGIN ISLANDS,BRUNEI (DARUSSALAM),BULGARIA,BURKINA FASO,BURUNDI,CAMBODIA,CANADA,CAPE VERDE,CAYMAN ISLANDS,CENTRAL AFRICAN REPUBLIC,CHAD,CHILE,CHINA (MAINLAND),CHRISTMAS ISLAND,COLOMBIA,COMOROS,CONGO,COOK ISLANDS,COSTA RICA,COTE D IVOIRE,CROATIA,CUBA,CURACAO,CYPRUS,CZECH REPUBLIC,CZECHOSLOVAKIA,DEMOCRATIC PEOPLE S REPUBLIC OF KOREA,DEMOCRATIC REPUBLIC OF THE CONGO (FORMERLY ZAIRE),DEMOCRATIC REPUBLIC OF VIETNAM,DENMARK,DJIBOUTI,DOMINICA,DOMINICAN REPUBLIC,EAST & WEST PAKISTAN,ECUADOR,EGYPT,EL SALVADOR,EQUATORIAL GUINEA,ERITREA,ESTONIA,ETHIOPIA,FAEROE ISLANDS,FALKLAND ISLANDS (MALVINAS),FEDERAL REPUBLIC OF GERMANY,FEDERATED STATES OF MICRONESIA,FEDERATION OF MALAYA-SINGAPORE,FIJI,FINLAND,FORMER DEMOCRATIC YEMEN,FORMER GERMAN DEMOCRATIC REPUBLIC,FORMER PANAMA CANAL ZONE,FORMER YEMEN,FRANCE (INCLUDING MONACO),FRENCH EQUATORIAL AFRICA,FRENCH GUIANA,FRENCH INDO-CHINA,FRENCH POLYNESIA,FRENCH WEST AFRICA,GABON,GAMBIA,GEORGIA,GERMANY,GHANA,GIBRALTAR,GREECE,GREENLAND,GRENADA,GUADELOUPE,GUATEMALA,GUINEA,GUINEA BISSAU,GUYANA,HAITI,HONDURAS,HONG KONG SPECIAL ADMINSTRATIVE REGION OF CHINA,HUNGARY,ICELAND,INDIA,INDONESIA,IRAQ,IRELAND,ISLAMIC REPUBLIC OF IRAN,ISLE OF MAN,ISRAEL,ITALY (INCLUDING SAN MARINO),JAMAICA,JAPAN,JAPAN (EXCLUDING THE RUYUKU ISLANDS),JORDAN,KAZAKHSTAN,KENYA,KIRIBATI,KOSOVO,KUWAIT,KUWAITI OIL FIRES,KYRGYZSTAN,LAO PEOPLE S DEMOCRATIC REPUBLIC,LATVIA,LEBANON,LEEWARD ISLANDS,LESOTHO,LIBERIA,LIBYAN ARAB JAMAHIRIYAH,LIECHTENSTEIN,LITHUANIA,LUXEMBOURG,MACAU SPECIAL ADMINSTRATIVE REGION OF CHINA,MACEDONIA,MADAGASCAR,MALAWI,MALAYSIA,MALDIVES,MALI,MALTA,MARSHALL ISLANDS,MARTINIQUE,MAURITANIA,MAURITIUS,MAYOTTE,MEXICO,MONGOLIA,MONTENEGRO,MONTSERRAT,MOROCCO,MOZAMBIQUE,MYANMAR (FORMERLY BURMA),NAMIBIA,NAURU,NEPAL,NETHERLAND ANTILLES,NETHERLAND ANTILLES AND ARUBA,NETHERLANDS,NEW CALEDONIA,NEW ZEALAND,NICARAGUA,NIGER,NIGERIA,NIUE,NORWAY,OCCUPIED PALESTINIAN TERRITORY,OMAN,PACIFIC ISLANDS (PALAU),PAKISTAN,PALAU,PANAMA,PAPUA NEW GUINEA,PARAGUAY,PENINSULAR MALAYSIA,PERU,PHILIPPINES,PLURINATIONAL STATE OF BOLIVIA,POLAND,PORTUGAL,PUERTO RICO,QATAR,REPUBLIC OF CAMEROON,REPUBLIC OF KOREA,REPUBLIC OF MOLDOVA,REPUBLIC OF SOUTH SUDAN,REPUBLIC OF SOUTH VIETNAM,REPUBLIC OF SUDAN,REUNION,RHODESIA-NYASALAND,ROMANIA,RUSSIAN FEDERATION,RWANDA,RWANDA-URUNDI,RYUKYU ISLANDS,SABAH,SAINT HELENA,SAINT LUCIA,SAINT MARTIN (DUTCH PORTION),SAMOA,SAO TOME & PRINCIPE,SARAWAK,SAUDI ARABIA,SENEGAL,SERBIA,SEYCHELLES,SIERRA LEONE,SINGAPORE,SLOVAKIA,SLOVENIA,SOLOMON ISLANDS,SOMALIA,SOUTH AFRICA,SPAIN,SRI LANKA,ST. KITTS-NEVIS,ST. KITTS-NEVIS-ANGUILLA,ST. PIERRE & MIQUELON,ST. VINCENT & THE GRENADINES,SUDAN,SURINAME,SWAZILAND,SWEDEN,SWITZERLAND,SYRIAN ARAB REPUBLIC,TAIWAN,TAJIKISTAN,TANGANYIKA,THAILAND,TIMOR-LESTE (FORMERLY EAST TIMOR),TOGO,TONGA,TRINIDAD AND TOBAGO,TUNISIA,TURKEY,TURKMENISTAN,TURKS AND CAICOS ISLANDS,TUVALU,UGANDA,UKRAINE,UNITED ARAB EMIRATES,UNITED KINGDOM,UNITED KOREA,UNITED REPUBLIC OF TANZANIA,UNITED STATES OF AMERICA,URUGUAY,USSR,UZBEKISTAN,VANUATU,VENEZUELA,VIET NAM,WALLIS AND FUTUNA ISLANDS,YEMEN,YUGOSLAVIA (FORMER SOCIALIST FEDERAL REPUBLIC),YUGOSLAVIA (MONTENEGRO & SERBIA),ZAMBIA,ZANZIBAR,ZIMBABWE
1910,,,,,,,,,2431.0,,,4759.0,15698.0,,,,,,,16727.0,,,,,,,,1146.0,,,173.0,,,,14089.0,,,,,767.0,5117.0,,,,,,,,,,,,,14994.0,,,,2006.0,,,,,,,,,,,,,,,,,,290.0,,,,,41106.0,,,,,,,,,121552.0,,,196.0,,,,,,,,,,,3187.0,,7013.0,1668.0,,59.0,0.0,,,7024.0,,,10749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.0,,,,,,,,,,,,5686.0,,1338.0,,,,,1621.0,,,,,,,,,64.0,363.0,14.0,,25804.0,887.0,,,,,,,,,,,1315.0,,,,,,,,,,,,,,,,,,,,,,4634.0,4065.0,,,,,,,,,3545.0,2126.0,,168.0,,,,,,,18.0,,514.0,,,,,,,128202.0,54.0,,346405.0,,26318.0,,,,361.0,,,373.0,,,,118.0
1911,,,,,,,,,2714.0,,,5251.0,13111.0,,,,,,,16836.0,,,,,,,,1257.0,,,245.0,,,,16449.0,,,,,848.0,7600.0,,,,,,,,,,,,,15184.0,,,,2137.0,,,,,,3.0,,,,,,,,,,,,359.0,,,,,42824.0,,,,,,,,,125160.0,,,247.0,,,,,,,,,,,3274.0,,7400.0,1836.0,,,37.0,,,7243.0,,,12066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2293.0,,,,,,,,,,,,6026.0,,1258.0,,,,,1659.0,,,,,,,,,0.0,411.0,10.0,,27184.0,858.0,,,,,,,,,,,1576.0,,,,,,,,,,,,,,,,,,,,,,4460.0,4020.0,,,,,,,,,3453.0,2350.0,,185.0,,,,,,,34.0,,608.0,,,,,,,131373.0,64.0,,342900.0,,27286.0,,,,316.0,,,404.0,,,,140.0
1912,,,,,,,,,2587.0,,,5673.0,13630.0,,,,,,,17679.0,,,,,,,,1526.0,,,245.0,,,,18360.0,,,,,945.0,2671.0,,,,,,,,,,,,,16156.0,,,,2534.0,,,,,,23.0,,,,,,,,,,,,405.0,,,,,43280.0,,,,,,,,,136223.0,,,,,,,,,,,,,,3358.0,,8520.0,1594.0,,,69.0,,,7601.0,,,13450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356.0,,,,,,,,,,,,6802.0,,1327.0,,,,,1877.0,,,,,,,,,5.0,398.0,1.0,,30277.0,997.0,,,,,,,,,,,1641.0,,,,,,,,,,,,,,,,,,,,,,4735.0,4362.0,,,,,,,,,3826.0,2391.0,,202.0,,,,,,,54.0,,545.0,,,,,,,124423.0,80.0,,366051.0,,30909.0,,,,311.0,,,414.0,,,,142.0
1913,,,,,,,,,2769.0,,,6111.0,16274.0,,,,,,,18563.0,,,,,,,,1647.0,,,215.0,,,,21638.0,,,,,916.0,2936.0,,,,,,,,,,,,,16899.0,,,,2600.0,,,,,,11.0,,,,,,,,,,,,454.0,,,,,46701.0,,,,,,,,,146038.0,,,365.0,,,,,,,,,,,3555.0,,9399.0,1610.0,,61.0,233.0,,,8178.0,,,14824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3205.0,,,,,,,,,,,,7519.0,,1150.0,,,,,1888.0,,,,,,,,,17.0,429.0,2.0,,31716.0,1053.0,,,,,,,,,,,1908.0,,,,,,,,,,,,,,,,,,,,,,5181.0,4754.0,,,,,,,,,4301.0,2525.0,,233.0,,,,,,,61.0,,556.0,,,,,,,136005.0,93.0,,393044.0,,33577.0,,,4.0,369.0,,,1137.0,,,,159.0
1914,,,,,,,,,2367.0,,,6681.0,13328.0,,,,,,,11074.0,,,,,,,,1121.0,,,323.0,,,,18663.0,,,,,776.0,4123.0,,,,,,,,,,,,,15406.0,,,,2665.0,,,,,,84.0,,,,,,,,,,,,188.0,,,,,32301.0,,,,,,,,,135897.0,,,3.0,,,,,,,,,,,3164.0,,9475.0,1642.0,,68.0,320.0,,,7434.0,,,15834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2768.0,,,,,,,,,,,,7048.0,,1387.0,,,,,2104.0,,,,,,,,,40.0,421.0,5.0,,26475.0,921.0,,,,,,,,,,,1579.0,,,,,,,,,,,,,,,,,,,,,,5022.0,4722.0,,,,,,,,,4052.0,2300.0,,251.0,,,,,,,79.0,,454.0,,,,,,,131873.0,133.0,,359088.0,,30304.0,,,8.0,449.0,,,,,,,230.0
1915,,,,,,,,,1894.0,,,5948.0,9525.0,,,,,,,9394.0,,,,,,,,858.0,,,208.0,,,,16680.0,,,,,837.0,4391.0,,,,,,,,,,,,,15372.0,,,,2853.0,,,,,,25.0,,,,,,,,,,,,29.0,,,,,28175.0,,,,,,,,,126339.0,,,6.0,,,,,,,,,,,3211.0,,9901.0,1646.0,,62.0,383.0,,,6490.0,,,14422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3907.0,,,,,,,,,,,,6696.0,,1346.0,,,5.0,,2306.0,,,,,,,,,56.0,515.0,15.0,,25858.0,842.0,,,,,,,,,,,1404.0,,,,,,,,,,,,,,,,,,,,,,5052.0,4179.0,,,,,,,,,4080.0,2436.0,,277.0,,,,,,,91.0,,283.0,,,,,,,133592.0,166.0,,372617.0,,27815.0,,,14.0,466.0,,,,,,,269.0
1916,,,1.0,,,,,,1361.0,,,5260.0,2192.0,,,,,,,12498.0,,,,,,,,786.0,,,252.0,,,,20867.0,,,,,1012.0,4903.0,,,,,,,,,,,,,16361.0,,,,2788.0,,,,,,49.0,,,,,,,,,,,,49.0,,,,,29937.0,,,,,,,,,136653.0,,,18.0,,,,,,,,,,,3230.0,,10011.0,1846.0,,66.0,548.0,,,6417.0,,,15993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4690.0,,,,,,,,,,,,6113.0,,1375.0,,,18.0,,2155.0,,,,,,,,,150.0,536.0,14.0,,29688.0,816.0,,,,,,,,,,,818.0,,,,,,,,,,,,,,,,,,,,,,5953.0,4876.0,,,,,,,,,4301.0,2315.0,,378.0,,,,,,,113.0,3.0,140.0,,,,,,,138393.0,138.0,,413826.0,,29646.0,,,22.0,496.0,,,,,,,323.0
1917,,,2.0,,,,,,609.0,,,5666.0,942.0,,,,,,,9893.0,,,,,,,,682.0,,,311.0,,,,23265.0,,,,,1099.0,5418.0,,,,,,,,,,,,,15385.0,,,,2029.0,,,,,7.0,115.0,,,,,,,,,,,,33.0,,,,,33189.0,,,,,,,,,143171.0,,,25.0,,,,,,,,,,,3198.0,,10469.0,1948.0,,70.0,764.0,,,4400.0,,,18418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7132.0,,,,,,,,,,,,2362.0,,1260.0,,,61.0,,954.0,,,,,,,,,178.0,547.0,3.0,,32992.0,452.0,,,,,,,,,,,686.0,,,,,,,,,,,,,,,,,,,,,,6370.0,4326.0,,,,,,,,,1846.0,1667.0,,491.0,,,,,,,144.0,8.0,107.0,,,,,,,136782.0,,,455368.0,,27284.0,,,22.0,474.0,,,,,,,361.0
1918,,,5.0,,,,,,688.0,,,6261.0,911.0,,,,,,,9204.0,,,,,,,,634.0,,,388.0,,,,24432.0,,,,,1083.0,5743.0,,,,,,,,,,,,,13117.0,,,,2368.0,,,,,7.0,236.0,,,,,,,,,,,,20.0,,,,,29599.0,,,,,,,,,137397.0,,,34.0,,,,,,,,,,,2907.0,,11779.0,1946.0,,67.0,941.0,,,5180.0,,,19526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8363.0,,,,,,,,,,,,3965.0,,1240.0,,,109.0,,1215.0,,,,,,,,,183.0,531.0,8.0,,27709.0,299.0,,,,,,,,,,,870.0,,,,,,,,,,,,,,,,,,,,,,6065.0,4567.0,,,,,,,,,2184.0,1568.0,,585.0,,,,,,,210.0,11.0,125.0,,,,,,,127415.0,136.0,,476415.0,,10881.0,,,59.0,461.0,,,,,,,322.0
1919,,,5.0,,,,,,1017.0,,,5933.0,823.0,,,,,,,12246.0,,,,,,,,838.0,,,228.0,,,,20767.0,,,,,1060.0,6620.0,,,,,,,,,,,,,12392.0,,,,2248.0,,,,,7.0,188.0,,,,,,,,,,,,65.0,,,,,31698.0,,,,,,,,,105739.0,,,29.0,,,,,,,,,,,1298.0,,12861.0,2084.0,,68.0,1179.0,,,5079.0,,,21614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11213.0,,,,,,,,,,,,5999.0,,1127.0,,,101.0,,1444.0,,,,,,,,,210.0,541.0,16.0,,745.0,589.0,,,,,,,,,,,1273.0,,,,,,,,,,,,,,,,,,,,,,6315.0,4347.0,,,,,,,,,2096.0,1257.0,,794.0,,,,,,,177.0,,256.0,,,,,,,124490.0,161.0,,403098.0,,9294.0,,,58.0,482.0,,,815.0,,,,335.0
1920,,,6.0,,,,,,1608.0,,,7023.0,3965.0,,,,,,,15053.0,,,,,,,,995.0,,,300.0,,,,23029.0,,,,,759.0,7306.0,,,,,,,,,,,,,12290.0,,1.0,,1963.0,,,,,7.0,124.0,,,,,,,,,,,,75.0,,,,,41424.0,,,,,,,,,117142.0,,,185.0,,,,,,,,,,,1525.0,,10415.0,2255.0,,80.0,1484.0,,,4877.0,,,20273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20807.0,,,,,,,,,,,,6051.0,,971.0,,,133.0,,1447.0,,,,,,,,,303.0,586.0,28.0,,20846.0,574.0,57.0,,,,,,,,,,1497.0,,,,,,,,,,,,,,,,,,,,,,7005.0,3836.0,,,,,,,,,2839.0,1974.0,,831.0,,,,,,,237.0,8.0,383.0,,,,,,,128279.0,209.0,,473769.0,,8475.0,,,41.0,507.0,,,1082.0,,,,379.0
1921,,,7.0,,,,,,1512.0,,,6319.0,5278.0,,,,,,,13792.0,,,,,,,,789.0,,,373.0,,,,21966.0,,,,,910.0,6902.0,,8.0,,,,,,,,,,,11803.0,,2.0,,1854.0,,,,,7.0,153.0,,,,,,,,,,,,77.0,,,,,37639.0,,,,,,,,,129143.0,,,203.0,,,,,,,,,,,2521.0,,11202.0,2390.0,,65.0,1980.0,,,5972.0,,,18234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24642.0,,,,,,,,,,,,6341.0,,955.0,,,156.0,,921.0,,,,,,,,,386.0,668.0,19.0,,20455.0,586.0,,,,,,,,,,,1615.0,,,,,,,,,,,,,,,,,,,,,,6936.0,4052.0,,,,,,,,,1641.0,1219.0,,752.0,,,,,,,273.0,6.0,230.0,,,,,,,87283.0,225.0,,388093.0,,9191.0,,,44.0,667.0,,,1152.0,,,,378.0
1922,,,7.0,,,,,,1992.0,,,6644.0,5073.0,,,,,,,15259.0,,,,,,,,1032.0,,,412.0,,,,18889.0,,,,,752.0,7269.0,,39.0,,,,,,,,,,,10534.0,,22.0,,2634.0,,,,,7.0,145.0,,,,,,,,,,,,194.0,,,,,44528.0,,,,,,,,,124307.0,,,185.0,,,,,,,,,,,3005.0,,11023.0,2265.0,,,2518.0,,,7014.0,,,19495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23349.0,,,,,,,,,,,,7443.0,,972.0,,,83.0,,1769.0,,,,,,,,,547.0,806.0,21.0,,19588.0,808.0,,,,,,,,,,,1949.0,,,,,,,,,,,,,,,,,,,,,,5946.0,4078.0,,,,,,,,,2714.0,1679.0,,975.0,,,,,,,268.0,0.0,276.0,,,,,,,116873.0,230.0,,391192.0,,11209.0,,,56.0,717.0,,,1674.0,,,,339.0
1923,,,4.0,,,,,,2305.0,,,6782.0,4852.0,,,,,,,19619.0,,,,,,,,1260.0,,,438.0,,,,25377.0,,,,,831.0,8775.0,,51.0,,,,,,,,,,,11134.0,,44.0,,2873.0,,,,,10.0,128.0,,,,,,,,,,,,403.0,,,,,50270.0,,,,,,,,,90592.0,,,251.0,,,,,,,,,,,3237.0,,11347.0,2617.0,,,3160.0,,,7321.0,,,20717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19661.0,,,,,,,,,,,,7423.0,,1047.0,,,129.0,,1854.0,,,,,,,,,705.0,813.0,21.0,,14342.0,731.0,,,,,,,,,,,2313.0,,,,,,,,,,,,,,,,,,,,,,7217.0,4698.0,,,,,,,,,3302.0,2092.0,,1046.0,,,,,,,330.0,0.0,402.0,,,,,,,124152.0,275.0,,516924.0,,12382.0,,,123.0,765.0,,,1826.0,,,,405.0
1924,,,8.0,,,,,,2991.0,,,7388.0,5484.0,,,,,,,20812.0,,,,,,,,1393.0,,,503.0,,,,21120.0,,,,,1099.0,9578.0,,54.0,,,,,,,,,,,13666.0,,59.0,,3368.0,,,,,12.0,136.0,,,,,,,,,,,,476.0,,,,,56396.0,,,,,,,,,123306.0,,,354.0,,,,,,,,,,,3074.0,,12148.0,2889.0,0.0,1825.0,3686.0,,,8783.0,,,21656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18524.0,,,,,,,,,,,,8350.0,,1089.0,,,148.0,,2109.0,,,,,,,,,774.0,987.0,23.0,,13056.0,827.0,,,,,,,,,,,2731.0,,,,,,,,,,,-90.0,,,,,,,,,,,7581.0,5019.0,,,,,,,,,3941.0,1974.0,,1090.0,,,,,,,452.0,0.0,669.0,,,,,,,129908.0,289.0,,462771.0,,14752.0,,,105.0,895.0,,,1872.0,,,,428.0
1925,,,9.0,,,,,,3067.0,,,7706.0,5183.0,,,,,,,21299.0,,,,,,,,1467.0,,,494.0,,,,20537.0,,,,,1037.0,9067.0,,121.0,,,,,,,,,,,12861.0,,47.0,,2926.0,,,,,19.0,151.0,,,,,,,,,,,,467.0,,,,,58359.0,,,,,,,,,125018.0,,,540.0,,,,,,,,,,,2765.0,,11986.0,3024.0,0.0,1647.0,3876.0,,,8452.0,,,22383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15580.0,,,,,,,,,,,,9168.0,,1116.0,,,176.0,,2073.0,,,,,,,,,809.0,1306.0,23.0,,13121.0,852.0,,,,,,,,,,,3196.0,,,,,,,,,,,,,,,,,,,,,,7902.0,5200.0,,,,,,,,,3520.0,2057.0,,1225.0,,,,,,,531.0,,646.0,,,,,,,122723.0,461.0,,475136.0,,14560.0,,,184.0,987.0,,,2055.0,,,,499.0
1926,,,11.0,,,,,,3073.0,,,7602.0,5082.0,,,,,,,21202.0,,,,,,,,1495.0,,,486.0,,,,23132.0,,,,,1065.0,8076.0,,231.0,,,,,,,,,,,13040.0,,65.0,,2857.0,,,,,25.0,145.0,,,,,,,,,,,,436.0,,,,,58333.0,,,,,,,,,112783.0,,,497.0,,,,,,,,,,,3213.0,,11952.0,3029.0,0.0,2210.0,4110.0,,,9782.0,,,22545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12196.0,,,,,,,,,,,3055.0,9369.0,,1166.0,,,239.0,,1736.0,,,,,,,,,928.0,1292.0,14.0,,13136.0,856.0,,,,,,,,,,,3958.0,,,,,,,,,,,,,,,,,,,,,,8305.0,5016.0,,,,,,,,,3421.0,2035.0,,1297.0,,,,,,,535.0,,821.0,,,,,,,67241.0,495.0,,515430.0,,21096.0,,,292.0,934.0,,,2001.0,,,,634.0
1927,,,16.0,,,,,,3650.0,,,7886.0,5492.0,,,,,,,24693.0,,,,,,,,1658.0,,,496.0,,,,25109.0,,,,,1058.0,9150.0,,225.0,,,,,,,,,,,13994.0,,63.0,,3637.0,,,,,64.0,155.0,,,,,,,,,,,,778.0,,,,,58144.0,,,,,,,,,131289.0,,,632.0,,,,,,,,,,,3572.0,,12536.0,3517.0,38.0,1837.0,4558.0,,,11022.0,,,24422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8678.0,,,,,12.0,,,,,,3009.0,10362.0,,1227.0,,,264.0,,2329.0,,,,,,,,,922.0,1278.0,11.0,,16558.0,991.0,,,,,,,,,,,4401.0,,,,,,,,,,,,,,,,,,,,,,8068.0,5853.0,,,,,,,,,4811.0,2346.0,,1345.0,,,,,,,573.0,,895.0,,,,,,,127384.0,513.0,,503504.0,,26228.0,,,277.0,1080.0,,,2261.0,,,,658.0
1928,,,20.0,,,,,,3477.0,,,7175.0,5784.0,,,,,1.0,,24088.0,,,,,,,,1618.0,,,584.0,,,,25596.0,,,,,998.0,9311.0,,368.0,,,,,,,,,,,14734.0,,77.0,,3428.0,,,,,129.0,237.0,,,,9.0,,,,,,,,854.0,,,,,57761.0,,,22.0,,,,,,137797.0,,,648.0,,,,,,,,,,,3753.0,,12063.0,4048.0,79.0,1770.0,4825.0,,,10415.0,,,25220.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,6573.0,,,,8.0,6.0,862.0,,,,,7885.0,10373.0,,1287.0,,,264.0,,2307.0,,,,,,,,,1039.0,1468.0,22.0,1.0,17165.0,1090.0,,,,,,,,,,,4987.0,,,,,,,,,,,,,,,,,,,,,,8085.0,5872.0,,,,,,,,,4434.0,2447.0,,1147.0,,,,,,,882.0,,853.0,,,,,,,119448.0,591.0,,498850.0,,29138.0,,,519.0,1424.0,,,2568.0,,,,793.0
1929,,,22.0,,,,,,3584.0,,,6456.0,6598.0,,,,,1.0,,26465.0,,,,,,,,1732.0,,,678.0,,,,27030.0,,,,,1096.0,9776.0,,352.0,,,,,,,,,,,16482.0,,83.0,,4129.0,,,,,164.0,252.0,,,,8.0,,,,,,,,915.0,,,,,63948.0,,,25.0,,,,,,147099.0,,,738.0,,,,,,,,,,,4125.0,,12553.0,5060.0,101.0,2729.0,4646.0,,,12020.0,,,25900.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,6045.0,,,,9.0,3.0,832.0,,,,,9892.0,11263.0,,1336.0,,,254.0,,2598.0,,,,,,,,,1123.0,1933.0,19.0,3.0,19840.0,1083.0,,,,,,,,,,,5593.0,,,,,,,,,,,,,,,,,,,,,,8398.0,6544.0,,,,,,,,,5287.0,2802.0,,1144.0,,,,,,,981.0,,969.0,,,,,,,125735.0,679.0,,535027.0,,31380.0,,,532.0,1428.0,,,2801.0,,,,751.0
1930,,,23.0,,,,,,3485.0,,,6013.0,5149.0,,,,,2.0,,25569.0,,,,,,,,1505.0,,0.0,656.0,,,,25752.0,,,,,1051.0,10350.0,,178.0,,,,,,,,,,,14530.0,,106.0,,3769.0,,,,,185.0,279.0,,,,6.0,,,,,,,,723.0,,,,,64862.0,,,23.0,,,,,,126019.0,,,779.0,,,,,,,,,,,3416.0,,12761.0,4936.0,101.0,2607.0,5053.0,,11.0,10798.0,,,23521.0,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,5562.0,,,,11.0,3.0,842.0,,,,,12105.0,11130.0,,1328.0,,,256.0,,2382.0,,,,,,,,,1002.0,1535.0,24.0,3.0,15439.0,1180.0,,,,,,,,,,,6344.0,,,,,,,,,,,,,,,,,,,,,,7839.0,6453.0,,,,,,,,,5167.0,2609.0,,1158.0,,,,,,,995.0,,1084.0,,,,,,,120386.0,640.0,,475494.0,,42661.0,,,-318.0,1416.0,,,2636.0,,,,680.0
1931,,,27.0,,,,,,3506.0,,,5335.0,4941.0,,,,,1.0,,22962.0,,,,,,,,1138.0,,0.0,621.0,,,,20703.0,,,,,799.0,10988.0,,90.0,,,,,,,,,,,13595.0,,68.0,,3909.0,,,,,209.0,275.0,,,,6.0,,,,,,,,822.0,,,,,59365.0,,,21.0,,,,,,105239.0,,,745.0,,,,,,,,,,,3054.0,,11688.0,4611.0,100.0,2686.0,4892.0,,11.0,9330.0,,,21266.0,,,,,,,,,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,4572.0,,,,25.0,3.0,801.0,,,,,10311.0,12270.0,,1157.0,,,241.0,,2207.0,,,,,,,,,739.0,1228.0,22.0,2.0,14964.0,1070.0,,,,,,,,,,,7055.0,,,,,,,,,,,,,,,,,,,,,,6978.0,6151.0,,,,,,,,,5170.0,2756.0,1.0,1030.0,,,8.0,,,,839.0,,1075.0,,,,,,,112510.0,678.0,,404771.0,,51251.0,,,-70.0,1250.0,,,2436.0,,,,425.0
1932,,,31.0,,,,,,3576.0,,,5552.0,4141.0,,,,,1.0,,18483.0,,,,,,,,1138.0,,0.0,720.0,,,,19162.0,,,,,790.0,10535.0,,22.0,,,,,,,,,,,11849.0,,14.0,,3665.0,,,,,194.0,260.0,,,,4.0,,,,,,,,825.0,,,,,52346.0,,,23.0,,,,,,94792.0,,,732.0,,,,,,,,,,,2787.0,,10867.0,4527.0,102.0,1754.0,5483.0,,14.0,7663.0,,,21287.0,,,,,,,,,,7.0,3.0,,,,,,,,,,,,,,,,,,,,,4420.0,,,,41.0,17.0,813.0,,,,,10008.0,11304.0,,966.0,,,185.0,,2359.0,,,,,,,,,490.0,1121.0,24.0,4.0,11457.0,925.0,,,,,,,,,,,7467.0,,,,,,,,,,,,,,,,,,,,,,6402.0,5781.0,,,,,,,,,5114.0,2791.0,3.0,981.0,,,7.0,,,,888.0,0.0,1092.0,,,,,,,108056.0,799.0,,342904.0,21.0,57743.0,,,1039.0,1240.0,,,2221.0,,,,317.0
1933,,2.0,33.0,,,,,,3612.0,,,5890.0,3884.0,,,3.0,,1.0,,19832.0,,,,,,,,1289.0,,1.0,641.0,,,,18964.0,,,,,1117.0,11522.0,,146.0,,,,,,,,,,,10837.0,,1.0,,3650.0,,,,,198.0,238.0,,,,4.0,,,,,,,,880.0,,,,,54423.0,,,15.0,,,,,,99578.0,,,628.0,,,,,,,,,,,2731.0,,10668.0,4875.0,96.0,2529.0,6028.0,,18.0,8321.0,,,24935.0,,,,,,,,,,7.0,4.0,,,,,,,,,,1.0,,,,,,,,,,,4569.0,,,,48.0,14.0,818.0,,,,,10676.0,10527.0,,968.0,,,173.0,,2505.0,,,,,,,,,434.0,1818.0,21.0,12.0,11792.0,1091.0,,,,,,,,,,,7454.0,,,,,,,,,,,,,,,,,,,,,,6914.0,5107.0,,,,,,,,,5327.0,2611.0,4.0,1145.0,,,6.0,,,,1110.0,5.0,1273.0,,,,,,,107034.0,942.0,,367681.0,18.0,64532.0,,,770.0,1152.0,,,2055.0,,,,350.0
